FMG5H2009,FMG5 H2009-BMD,F:FMG5\H09,FMG5,20090318
FMG5M2009,FMG5 M2009-BMD,F:FMG5\M09,FMG5,20090617
FMG5U2009,FMG5 U2009-BMD,F:FMG5\U09,FMG5,20090916
FMG5Z2009,FMG5 Z2009-BMD,F:FMG5\Z09,FMG5,20091216
FMG5H2010,FMG5 H2010-BMD,F:FMG5\H10,FMG5,20100317
FMG5M2010,FMG5 M2010-BMD,F:FMG5\M10,FMG5,20100616
FMG5U2010,FMG5 U2010-BMD,F:FMG5\U10,FMG5,20100915
FMG5Z2010,FMG5 Z2010-BMD,F:FMG5\Z10,FMG5,20101215
FMG5H2011,FMG5 H2011-BMD,F:FMG5\H11,FMG5,20110316
FMG5M2011,FMG5 M2011-BMD,F:FMG5\M11,FMG5,20110615
FMG5U2011,FMG5 U2011-BMD,F:FMG5\U11,FMG5,20110921
FMG5Z2011,FMG5 Z2011-BMD,F:FMG5\Z11,FMG5,20111221
FMG5H2012,FMG5 H2012-BMD,F:FMG5\H12,FMG5,20120321
FMG5M2012,FMG5 M2012-BMD,F:FMG5\M12,FMG5,20120620
FMG5U2012,FMG5 U2012-BMD,F:FMG5\U12,FMG5,20120919
FMG5Z2012,FMG5 Z2012-BMD,F:FMG5\Z12,FMG5,20121219
FMG5H2013,FMG5 H2013-BMD,F:FMG5\H13,FMG5,20130320
FMG5M2013,FMG5 M2013-BMD,F:FMG5\M13,FMG5,20130619
FMG5U2013,FMG5 U2013-BMD,F:FMG5\U13,FMG5,20130918
FMG5Z2013,FMG5 Z2013-BMD,F:FMG5\Z13,FMG5,20131218
FMG5H2014,FMG5 H2014-BMD,F:FMG5\H14,FMG5,20140319
FMG5M2014,FMG5 M2014-BMD,F:FMG5\M14,FMG5,20140618
FMG5U2014,FMG5 U2014-BMD,F:FMG5\U14,FMG5,20140917
FMG5Z2014,FMG5 Z2014-BMD,F:FMG5\Z14,FMG5,20141217
FMG5H2015,FMG5 H2015-BMD,F:FMG5\H15,FMG5,20150318
FMG5M2015,FMG5 M2015-BMD,F:FMG5\M15,FMG5,20150617
FMG5U2015,FMG5 U2015-BMD,F:FMG5\U15,FMG5,20150916
FMG5Z2015,FMG5 Z2015-BMD,F:FMG5\Z15,FMG5,20151216
FMG5H2016,FMG5 H2016-BMD,F:FMG5\H16,FMG5,20160316
FMG5M2016,FMG5 M2016-BMD,F:FMG5\M16,FMG5,20160615
FMG5U2016,FMG5 U2016-BMD,F:FMG5\U16,FMG5,20160921
FMG5Z2016,FMG5 Z2016-BMD,F:FMG5\Z16,FMG5,20161221
FMG5H2017,FMG5 H2017-BMD,F:FMG5\H17,FMG5,20170315
FMG5M2017,FMG5 M2017-BMD,F:FMG5\M17,FMG5,20170621
FMG5U2017,FMG5 U2017-BMD,F:FMG5\U17,FMG5,20170929
FMG5Z2017,FMG5 Z2017-BMD,F:FMG5\Z17,FMG5,20171220
FMG5H2018,FMG5 H2018-BMD,F:FMG5\H18,FMG5,20180321
FMG5M2018,FMG5 M2018-BMD,F:FMG5\M18,FMG5,20180620
FMG5U2018,FMG5 U2018-BMD,F:FMG5\U18,FMG5,20180919
FMG5Z2018,FMG5 Z2018-BMD,F:FMG5\Z18,FMG5,20181219
FMG5H2019,FMG5 H2019-BMD,F:FMG5\H19,FMG5,20190320
FMG5M2019,FMG5 M2019-BMD,F:FMG5\M19,FMG5,20190619
FMG5U2019,FMG5 U2019-BMD,F:FMG5\U19,FMG5,20190918
FMG5Z2019,FMG5 Z2019-BMD,F:FMG5\Z19,FMG5,20191218
FMG5H2020,FMG5 H2020-BMD,F:FMG5\H20,FMG5,20200318
FMG5M2020,FMG5 M2020-BMD,F:FMG5\M20,FMG5,20200617
FMG5U2020,FMG5 U2020-BMD,F:FMG5\U20,FMG5,20200917
FMG5Z2020,FMG5 Z2020-BMD,F:FMG5\Z20,FMG5,20201216
FMG5H2021,FMG5 H2021-BMD,F:FMG5\H21,FMG5,20210317
FMG5M2021,FMG5 M2021-BMD,F:FMG5\M21,FMG5,20210616
FMG5U2021,FMG5 U2021-BMD,F:FMG5\U21,FMG5,20210915
FMG5Z2021,FMG5 Z2021-BMD,F:FMG5\Z21,FMG5,20211215
FMG5H2022,FMG5 H2022-BMD,F:FMG5\H22,FMG5,20220317
FMG5M2022,FMG5 M2022-BMD,F:FMG5\M22,FMG5,20220616
FMG5U2022,FMG5 U2022-BMD,F:FMG5\U22,FMG5,20220922
FMG5Z2022,FMG5 Z2022-BMD,F:FMG5\Z22,FMG5,20221222
