rts-ticker,isin
E:2020,BMG9156K1018
E:5PG,DK0060945467
E:AASB,NO0010672181
E:AASBT,NO0012701319
E:ABG,NO0003021909
E:ABL,NO0010715394
E:ABS,NO0010859580
E:ABT,NO0010307135
E:ACC,NO0010890304
E:ACH,NO0010936081
E:ACR,NO0010840515
E:ACRT,NO0010921059
E:ADE,NO0010844038
E:ADS,CY0108052115
E:AEGA,NO0010626559
E:AEGAT,NO0011104242
E:AFG,NO0003078107
E:AFISH,NO0010917719
E:AFK,NO0003572802
E:AGAS,BMG067231032
E:AGLX,NO0010872468
E:AINMT,NO0010734742
E:AIRX,NO0010895568
E:AKAST,NO0010215684
E:AKBM,NO0010886625
E:AKER,NO0010234552
E:AKH,NO0010921232
E:AKOBO,SE0015193412
E:AKRBP,NO0010345853
E:AKSO,NO0010716582
E:AKVA,NO0003097503
E:ALNG,NO0010607971
E:ALT,IE00BLRPRP89
E:AMSC,NO0010272065
E:ANDF,NO0010829765
E:ANORA,FI4000292438
E:AOW,NO0010890312
E:AQUA,NO0010715394
E:ARCH,BMG0451H1170
E:ARCUS,NO0010776875
E:ARGEO,NO0010946593
E:ARR,NO0003108102
E:ASA,NO0010768500
E:ASE,NO0010840515
E:ASTK,DK0060477263
E:ASTRO,CH1122548808
E:ATEA,NO0004822503
E:ATLA,FO000A0DN9X4
E:AURA,NO0011032310
E:AURG,NO0006001601
E:AURGT,NO0012451238
E:AURORA,NO0011032310
E:AUSS,NO0010073489
E:AUTO,BMG0670A1099
E:AWDR,NO0012785098
E:AWDRT,GB00B5LJSC86
E:AXA,NO0010840515
E:AXXIS,NO0010778095
E:AYFIE,NO0010793243
E:AZT,NO0010014632
E:B2H,NO0010633951
E:BAKKA,FO0000000179
E:BALT,NO0010810476
E:BANO,NO0011002511
E:BARRA,SGXZ33675836
E:BCS,NO0010950249
E:BELCO,NO0003094104
E:BEWI,NO0010890965
E:BFISH,NO0010955198
E:BGBIO,NO0010650013
E:BIEN,NO0012706763
E:BMA,NO0003087603
E:BMK,GB00BGHPT808
E:BONH,NO0003110603
E:BONHR,NO0003110603
E:BOR,NO0003111700
E:BORR,BMG1466R1732
E:BOUV,NO0010360266
E:BRA,NO0010167331
E:BRG,NO0010657505
E:BSP,NO0010755101
E:BWE,BMG0702P1086
E:BWEK,SGXZ80461361
E:BWIDL,NO0010947385
E:BWLPG,BMG173841013
E:BWO,BMG1738J1247
E:CADLR,DK0061412772
E:CAMBI,NO0010078850
E:CAN,NO0010781560
E:CAPSL,NO0010923121
E:CAPSOL,NO0010923121
E:CARA,NO0010123060
E:CARBN,NO0010778095
E:CIRCA,NO0010917594
E:CLOUD,NO0010876642
E:COND,NO0010936776
E:CONTX,SE0014731154
E:COOL,BMG2415A1137
E:CRAYN,NO0010808892
E:CSAM,NO0010894512
E:CSS,AU000000CSS3
E:CYVIZ,NO0010015175
E:DDRIL,NO0012595950
E:DLTX,NO0003055808
E:DNB,NO0010161896
E:DNBH,NO0010031479
E:DNO,NO0003921009
E:DOF,NO0010070063
E:DSRT,NO0010963275
E:DVD,NO0010955917
E:EAM,NO0010607781
E:ECIT,NO0010939804
E:ECO,NO0010936891
E:EFUEL,DK0061414711
E:EIOF,NO0010263023
E:ELABS,NO0010722283
E:ELE,NO0003055808
E:ELIMP,NO0010911902
E:ELK,NO0010816093
E:ELMRA,NO0010815673
E:ELO,NO0011002586
E:ELOP,NO0010864036
E:EMGS,NO0010358484
E:ENDUR,NO0012555459
E:ENERG,NO0012697715
E:ENSU,NO0012450008
E:ENTRA,NO0010716418
E:ENVIP,NL0015000GX8
E:EPIC,SGXZ80461361
E:EPICT,VGG3175Q1081
E:EPR,NO0010735343
E:EQNR,NO0010096985
E:EQVA,NO0010708605
E:EWIND,NO0010998529
E:EXTX,NO0010852213
E:FJORD,NO0010792625
E:FKRFT,NO0010815673
E:FLNG,BMG359472021
E:FLYR,NO0010931900
E:FLYRT,NO0011198111
E:FOWIC,NO0012429267
E:FRO,BMG3682E1921
E:FROY,NO0010936792
E:GCC,NO0011109563
E:GEG,CY0101162119
E:GEM,NO0010907744
E:GENT,NO0010748866
E:GEOS,NO0010813843
E:GIG,US36467X2062
E:GIGA,NO0011013765
E:GJF,NO0010582521
E:GLEX,NO0011157224
E:GNP,NO0010886013
E:GOD,NO0004913609
E:GOGL,BMG396372051
E:GRONG,NO0010636491
E:GRONT,NO0012493917
E:GSF,NO0010365521
E:GYL,NO0004288200
E:HAFNI,BMG4233B1090
E:HARMONY,NO0010921299
E:HAUTO,NO0011082075
E:HAV,NO0010931918
E:HAVI,NO0010257728
E:HBC,NO0010598683
E:HDLY,NO0010776990
E:HELG,NO0010029804
E:HELGT,NO0011068116
E:HEX,NO0003067902
E:HIDDN,NO0003108102
E:HKY,NO0011045429
E:HLNG,BMG454221059
E:HMONY,NO0010921299
E:HOC,NO0010781818
E:HPUR,NO0010904923
E:HRGI,NO0010917339
E:HSHIP,BMG4660A1036
E:HSPG,NO0010012636
E:HUDL,NO0010859648
E:HUGO,DK0060945467
E:HUNT,NO0010283211
E:HYARD,NO0010708605
E:HYN,NO0010920945
E:HYNT,NO0012753609
E:HYON,NO0011204158
E:HYPRO,NO0010892359
E:ICEGR,NO0010734742
E:IDEX,NO0003070609
E:IFISH,NO0010884794
E:INDCT,NO0010536048
E:INFRO,NO0010789506
E:INIFY,SE0017486103
E:ININ,NO0010864036
E:INSR,NO0010593544
E:INSTA,NO0010762792
E:IOX,NO0010284318
E:ISLAX,NO0010724701
E:ITERA,NO0010001118
E:IWS,NO0010955883
E:JACK,NO0012477704
E:JAREN,NO0010359433
E:JENGA,NO0012422767
E:JIN,BMG5137R1088
E:JPK,GB00BF2PG875
E:KAHOT,NO0010823131
E:KAL,LU2424514904
E:KCC,NO0010833262
E:KHOOT,NO0010823131
E:KID,NO0010743545
E:KING,NL00150001S5
E:KIT,NO0003079709
E:KMCP,NO0010360175
E:KOA,NO0003033102
E:KOG,NO0003043309
E:KOMP,NO0010694029
E:KOMPL,NO0011016040
E:KRAB,NO0010815103
E:KVAER,NO0010605371
E:KYOTO,NO0010936750
E:LAVO,NO0010793326
E:LEA,NO0010167331
E:LIFE,NO0010591191
E:LINK,NO0010894231
E:LSG,NO0003096208
E:LSTSB,NO0010808405
E:LUMI,NO0010927288
E:LYTIX,NO0010405780
E:MAS,NO0010974983
E:MEDI,NO0010159684
E:MELG,NO0006001908
E:MGN,NO0010187032
E:MING,NO0006390301
E:MNTR,NO0010895022
