rts-ticker,isin
B3:ABE0622,PLAB00000050
B3:ABE0720,PLAB00000043
B3:ABE1023,PLAB00000068
B3:ABF1023,PLAB00000076
B3:ACH0820,PLARCHE00039
B3:ACH1122,PLARCHE00054
B3:AIN0421,PLABSIN00038
B3:ALR0321,PLALIOR00102
B3:ALR0421,PLMRTMB00026
B3:ALR0522,PLALIOR00151
B3:ALR0524,PLALIOR00169
B3:ALR0820,PLALIOR00201
B3:ALR1025,PLALIOR00219
B3:ALR1221,PLALIOR00136
B3:ALR1225,PLALIOR00235
B3:AOW0220,PLAOWFK00100
B3:AOW0422,PLO145900026
B3:AOW0921,PLO145900018
B3:AOW1020,PLAOWFK00118
B3:AOW1022,PLAOWFK00126
B3:ARH0222,PLO221800025
B3:ARH0623,PLARHCM00073
B3:ARH0722,PLARHCM00065
B3:AT10421,PLATAL000137
B3:AT10922,PLATAL000160
B3:ATC0821,PLARTPR00038
B3:ATL0421,PLATAL000111
B3:ATL0921,PLATAL000145
B3:ATL0922,PLATAL000152
B3:ATL1020,PLATAL000129
B3:BAR1125,PL0029200017
B3:BAR1130,PL0029200025
B3:BBI0123,PLO022900016
B3:BBI0221,PLNFI1200190
B3:BBI0222,PLNFI1200208
B3:BBS1225,PLBBSDR00012
B3:BFT0422,PLBNFTS00067
B3:BFT1024,PLBNFTS00075
B3:BGD0920,PLBIOGN00034
B3:BGK0121,PL0000500237
B3:BGK0223,PL0000500245
B3:BGK1021,PL0000500229
B3:BGK1023,PL0000500252
B3:BPO0626,PLBPCZT00080
B3:BPT0620,PLBSPT000017
B3:BRB0425,PLBSBR000023
B3:BRD1023,PL0019200019
B3:BRZ1126,PL0012200024
B3:BRZ1127,PL0012200032
B3:BSC0620,PLPBSC000016
B3:BSC0621,PLPBSC000024
B3:BSC0927,PLPBSC000032
B3:BSC1124,PLPBSC000040
B3:BSL0521,PLBSLIM00011
B3:BSL0525,PLBSLIM00029
B3:BSP0620,PLBSPIA00017
B3:BSP0724,PLBSPIA00025
B3:BST0121,PLBEST000226
B3:BST0222,PLBEST000309
B3:BST0321,PLBEST000234
B3:BST0421,PLBEST000242
B3:BST0622,PLBEST000275
B3:BST0720,PLBEST000200
B3:BST0820,PLBEST000168
B3:BST0821,PLBEST000259
B3:BST0921,PLBEST000267
B3:BST0922,PLBEST000291
B3:BVT0120,PLBVTSA00038
B3:BVT0419,PLBVTSA00020
B3:BVT0620,PLBVTSA00046
B3:CAP0621,PLCPPRK00169
B3:CAP1220,PLCPPRK00151
B3:CCC0621,PLCCC0000081
B3:CDR1221,PLCDRL000050
B3:CMP0620,PLCMP0000058
B3:CPS0227,PLCFRPT00054
B3:CPS0426,PLCFRPT00047
B3:CVH0624,PLCVTNH00016
B3:DEK0321,PLDEKPL00073
B3:DEK1023,PLDEKPL00099
B3:DKP0321,PLDEKPL00081
B3:DNP0622,PLDINPL00037
B3:DNP1020,PLDINPL00029
B3:DNP1023,PLDINPL00045
B3:DOM0620,PLDMDVL00053
B3:DOM0925,PLDMDVL00103
B3:DOM1023,PLDMDVL00087
B3:DOM1121,PLDMDVL00061
B3:DOM1222,PLDMDVL00079
B3:DOM1224,PLDMDVL00095
B3:DS0725,PL0000108197
B3:DS0726,PL0000108866
B3:DS0727,PL0000109427
B3:DS1020,PL0000106126
B3:DS1021,PL0000106670
B3:DS1023,PL0000107264
B3:DS1029,PL0000111498
B3:DS1030,PL0000112736
B3:DVL0222,PLLCCRP00132
B3:DVL0521,PLLCCRP00082
B3:DVL0523,PLLCCRP00165
B3:DVL0622,PLLCCRP00124
B3:DVL1020,PLLCCRP00140
B3:DVL1021,PLLCCRP00108
